0,0,0,0,0,0
33,0.504,0.12,0.008,0.496,0
66,0.504,0.12,0.008,0.496,0
100,0.504,0.12,0.008,0.496,0
134,0.504,0.12,0.008,0.496,0
166,0.504,0.12,0.008,0.496,0
200,0.504,0.12,0.008,0.496,0
234,0.504,0.12,0.008,0.496,0
266,0.504,0.12,0.008,0.496,0
300,0.504,0.12,0.008,0.496,0
334,0.504,0.12,0.008,0.496,0
367,0.504,0.12,0.008,0.496,0
401,0.504,0.12,0.008,0.496,0
435,0.504,0.12,0.008,0.496,0
467,0.504,0.12,0.008,0.496,0
501,0.504,0.12,0.008,0.496,0
534,0.504,0.12,0.008,0.496,0
567,0.504,0.12,0.008,0.496,0
601,0.504,0.12,0.008,0.496,0
636,0.504,0.12,0.008,0.496,0
667,0.504,0.12,0.008,0.496,0
700,0.504,0.12,0.008,0.496,0
733,0.504,0.12,0.008,0.496,0
766,0.504,0.12,0.008,0.496,0
800,0.504,0.12,0.008,0.496,0
833,0.504,0.12,0.008,0.496,0
867,0.504,0.12,0.008,0.496,0
900,0.504,0.12,0.008,0.496,0
933,0.504,0.12,0.008,0.496,0
966,0.504,0.12,0.008,0.496,0
1000,0.504,0.12,0.008,0.496,0
1033,0.504,0.12,0.008,0.496,0
1067,0.504,0.12,0.008,0.496,0
1100,0.504,0.12,0.008,0.496,0
1134,0.504,0.12,0.008,0.496,0
1166,0.504,0.12,0.008,0.496,0
1200,0.504,0.12,0.008,0.496,0
1233,0.504,0.12,0.008,0.496594,0
1267,0.504,0.12,0.008,0.502456,0
1301,0.504,0.12,0.008,0.514181,0
1334,0.504,0.12,0.008,0.520043,0
1368,0.504,0.12,0.008,0.525905,0
1400,0.504,0.12,0.008,0.531767,0
1434,0.504,0.12,0.008,0.543492,0
1467,0.504,0.12,0.008,0.549354,0
1501,0.504,0.12,0.008,0.555216,0
1534,0.504,0.12,0.008,0.572802,0
1567,0.504,0.12,0.00812651,0.578665,0
1601,0.504,0.12,0.00937475,0.584527,0
1634,0.504,0.12,0.0118712,0.596251,0
1669,0.504,0.12,0.0131195,0.602113,0
1736,0.504,0.130801,0.0168642,0.6197,0
1748,0.504,0.140609,0.0181124,0.625562,0
1767,0.504,0.140609,0.0181124,0.625562,0
1800,0.504,0.160224,0.0193607,0.631424,0
1833,0.504,0.179838,0.0231054,0.649011,0
1867,0.504452,0.199453,0.0243536,0.654873,0
1900,0.508908,0.209261,0.0256019,0.660735,0
1933,0.513365,0.219068,0.027504,0.666597,0
1967,0.517821,0.228876,0.028916,0.678322,0
2000,0.522278,0.238683,0.0301981,0.684184,0
2033,0.535647,0.268105,0.0340443,0.695908,0
2068,0.540104,0.277913,0.0340443,0.70177,0
2100,0.54456,0.28772,0.0366084,0.713495,0
2133,0.553473,0.307335,0.0391726,0.725219,0
2167,0.55793,0.32695,0.0404546,0.731081,0
2200,0.562386,0.32695,0.0417367,0.736944,0
2234,0.571299,0.346565,0.0430188,0.742806,0
2267,0.575756,0.356372,0.0452285,0.748668,0
2301,0.580212,0.366179,0.0465921,0.760392,0
2334,0.589125,0.385794,0.0493193,0.772117,0
2368,0.598038,0.405409,0.0520465,0.777979,0
2401,0.602495,0.415216,0.0534101,0.783841,0
2435,0.611408,0.434831,0.0561373,0.801427,0
2468,0.615864,0.444639,0.0575009,0.80729,0
2500,0.624777,0.464254,0.060228,0.813152,0
2536,0.629234,0.474061,0.0615801,0.824876,0
2567,0.63369,0.483868,0.0630927,0.830738,0
2601,0.642603,0.503483,0.0661181,0.836601,0
2634,0.651516,0.523098,0.0691434,0.848325,0
2667,0.655972,0.532905,0.070656,0.854187,0
2700,0.660429,0.542713,0.0721687,0.860049,0
2733,0.669342,0.562328,0.075194,0.877636,0
2767,0.673799,0.572135,0.0773594,0.883498,0
2800,0.678255,0.581942,0.0791153,0.88936,0
2833,0.687168,0.601557,0.0826271,0.901085,0
2867,0.696081,0.621172,0.084383,0.906947,0
2900,0.700537,0.63098,0.0878948,0.912809,0
2933,0.704994,0.640787,0.0896508,0.924533,0
2967,0.70945,0.660402,0.0914067,0.930395,0
3000,0.718363,0.670209,0.0932381,0.936258,0
3034,0.72282,0.680017,0.0974936,0.947982,0
3066,0.727276,0.689824,0.0996214,0.953844,0
3100,0.736189,0.709439,0.101749,0.959706,0
3133,0.745102,0.729054,0.108133,0.977293,0
3167,0.754015,0.748669,0.109888,0.983155,0
3200,0.758472,0.758476,0.115228,0.989017,0
3234,0.762928,0.768283,0.117898,0.998807,0
3266,0.767385,0.778091,0.120567,0.987036,0
3301,0.771841,0.787898,0.123237,0.975264,0
3334,0.780754,0.807513,0.127982,0.963493,0
3368,0.789667,0.827128,0.134834,0.928178,0
3401,0.794124,0.846743,0.141686,0.916407,0
3434,0.803037,0.85655,0.145112,0.904635,0
3468,0.807493,0.866358,0.148191,0.881092,0
3502,0.81195,0.876165,0.152621,0.881092,0
3534,0.820863,0.89578,0.161482,0.845778,0
3568,0.825319,0.905587,0.170607,0.834007,0
3601,0.834232,0.925202,0.176869,0.822235,0
3635,0.843145,0.944817,0.188239,0.798692,0
3667,0.847602,0.954624,0.193924,0.786921,0
3700,0.852058,0.964432,0.197622,0.775149,0
3733,0.856515,0.974239,0.211889,0.751607,0
3767,0.865428,0.993854,0.219022,0.739835,0
3800,0.869884,0.998041,0.22816,0.728064,0
3833,0.878797,0.940054,0.254093,0.692749,0
3867,0.88771,0.920725,0.263448,0.680978,0
3900,0.892167,0.901396,0.273483,0.657435,0
3933,0.896623,0.862737,0.283517,0.645663,0
3967,0.905536,0.843408,0.304137,0.633892,0
4000,0.909993,0.824079,0.315268,0.622121,0
4033,0.914449,0.785421,0.3264,0.598578,0
4067,0.918906,0.766092,0.337531,0.586806,0
4100,0.927819,0.746763,0.362723,0.575035,0
4134,0.936732,0.688776,0.386401,0.53972,0
4167,0.941188,0.669447,0.404358,0.527949,0
4200,0.945645,0.650118,0.416517,0.516178,0
4233,0.959014,0.611459,0.440837,0.492635,0
4268,1.96347,0.59213,0.452997,0.480863,0
4301,1.96793,0.553472,0.551875,0.45732,0
4335,1.97238,0.534143,0.567386,0.445549,0
4368,1.9813,0.514814,0.578891,0.433777,0
4401,1.98575,0.495485,0.583852,0.410235,0
4434,1.99467,0.437498,0.591933,0.386692,0
4468,1.99847,0.418169,0.594643,0.37492,0
4501,1.96834,0.39884,0.597167,0.363149,0
4534,1.95327,0.379511,0.598811,0.339606,0
4568,1.93821,0.340852,0.602099,0.327834,0
4601,1.92314,0.321523,0.603372,0.316063,0
4634,1.893,0.302194,0.604372,0.29252,0
4667,1.86287,0.244207,0.607371,0.268977,0
4699,1.8478,0.240739,0.608043,0.257206,0
4733,1.83274,0.255313,0.609043,0.245434,0
4766,1.8026,0.262601,0.609043,0.221891,0
4800,1.78754,0.269888,0.610043,0.21012,0
4834,1.77247,0.284463,0.611394,0.198349,0
4867,1.74234,0.29175,0.611394,0.186577,0
4900,1.72727,0.299037,0.611394,0.163034,0
4933,1.69713,0.320899,0.612394,0.139491,0
4967,1.667,0.328187,0.613394,0.115948,0
5000,1.65193,0.335474,0.613642,0.104177,0
5033,1.63687,0.350048,0.613642,0.0924055,0
5067,1.60673,0.357336,0.613642,0.0688626,0
5100,1.59167,0.364623,0.613642,0.0570911,0
5134,1.5766,0.379198,0.614642,0.0453197,0
5167,1.54646,0.386485,0.614642,0.0335482,0
5200,1.5314,0.393772,0.615005,0.0100053,0
5233,1.50126,0.415634,0.615005,0.00677912,0
5267,1.4862,0.422922,0.615005,0.0129344,0
5301,1.47113,0.430209,0.615005,0.0190897,0
5335,1.42593,0.444784,0.615005,0.0375556,0
5368,1.41086,0.452071,0.615005,0.0375556,0
5401,1.3958,0.459358,0.615005,0.0498661,0
5434,1.38073,0.466646,0.615705,0.0560214,0
5468,1.36566,0.48122,0.615705,0.0621767,0
5501,1.33553,0.488508,0.615705,0.0744873,0
5534,1.30539,0.503082,0.615705,0.0867979,0
5568,1.29033,0.51037,0.615705,0.0929531,0
5601,1.27526,0.517657,0.615705,0.0991084,0
5634,1.24513,0.532232,0.615705,0.111419,0
5667,1.23006,0.546806,0.615963,0.117574,0
5699,1.21499,0.554094,0.615963,0.12373,0
5734,1.16979,0.568668,0.615963,0.142195,0
5766,1.15472,0.575956,0.615963,0.148351,0
5800,1.13966,0.583243,0.615963,0.154506,0
5834,1.12459,0.597818,0.615963,0.160661,0
5866,1.09446,0.6,0.615963,0.172972,0
5900,1.07939,0.6,0.615963,0.179127,0
5936,1.03419,0.6,0.615963,0.191438,0
5967,1.01912,0.6,0.616078,0.203748,0
6000,1.0011,0.6,0.617078,0.209904,0
6033,1.01201,0.6,0.618077,0.216059,0
6067,1.02291,0.6,0.619077,0.228369,0
6100,1.03381,0.6,0.620076,0.228369,0
6135,1.05561,0.6,0.622075,0.246835,0
6167,1.07741,0.6,0.622313,0.252991,0
6200,1.08831,0.6,0.623313,0.259146,0
6233,1.09921,0.6,0.624312,0.271456,0
6267,1.12101,0.6,0.625311,0.277612,0
6301,1.13191,0.6,0.626311,0.283767,0
6335,1.15371,0.6,0.628898,0.302233,0
6368,1.17551,0.6,0.629897,0.308388,0
6400,1.18642,0.6,0.630897,0.314543,0
6434,1.19732,0.6,0.631896,0.326854,0
6468,1.20822,0.6,0.633011,0.326854,0
6500,1.23002,0.6,0.635011,0.34532,0
6534,1.25182,0.6,0.63601,0.351475,0
6568,1.26272,0.6,0.63701,0.35763,0
6602,1.27362,0.6,0.637828,0.363786,0
6634,1.29542,0.6,0.640827,0.382252,0
6668,1.31722,0.6,0.641827,0.388407,0
